場號,部門,客戶代碼,銷售別,銷售日期,實售總頭數,合計市場磅重,實售總金額,銷售廠號,異動日期,建檔者日期,豬類
98,30,A999,40,2016-01-06,7,659,30920939,98,2016-01-09,2016-01-09,44
98,30,A999,40,2016-01-07,5,480,22560000,98,2016-01-09,2016-01-09,44
98,30,A999,40,2016-01-08,6,575,27025000,98,2016-01-09,2016-01-09,44
98,30,A999,40,2016-01-09,9,863,40561000,98,2016-01-11,2016-01-11,44
98,30,0999,41,2016-01-12,6,1337,37973474,98,2016-01-13,2016-01-13,46
98,30,0999,41,2016-01-13,1,136,5691600,98,2016-01-14,2016-01-14,46
98,30,A999,40,2016-01-13,9,855,39215430,98,2016-01-14,2016-01-14,44
98,30,A999,40,2016-01-14,5,467,21715500,98,2016-01-15,2016-01-15,44
98,30,0999,41,2016-01-14,5,1326,33179172,98,2016-01-15,2016-01-15,45
98,30,0999,41,2016-01-15,1,143,5984550,98,2016-01-16,2016-01-16,46
98,30,A999,40,2016-01-15,8,785,37545765,98,2016-01-16,2016-01-16,44
98,30,0999,41,2016-01-15,1,188,13636580,98,2016-01-18,2016-01-18,45
98,30,A999,40,2016-01-16,7,679,31573500,98,2016-01-18,2016-01-18,44
98,30,0999,41,2016-01-18,2,248,10378800,98,2016-01-19,2016-01-19,46
98,30,0999,41,2016-01-19,3,372,10970652,98,2016-01-21,2016-01-21,46
98,30,A999,40,2016-01-19,6,570,26327730,98,2016-01-21,2016-01-21,44
98,30,0999,41,2016-01-21,3,372,15400800,98,2016-01-22,2016-01-22,46
98,30,A999,40,2016-01-21,6,565,26098480,98,2016-01-22,2016-01-22,44
98,30,0999,41,2016-01-22,5,1237,33647637,98,2016-01-23,2016-01-23,45
98,30,A999,40,2016-01-23,5,493,22621798,98,2016-01-24,2016-01-24,44
98,30,0999,41,2016-01-25,1,130,3770000,98,2016-01-26,2016-01-26,46
98,30,A999,40,2016-01-26,1,96,4193664,98,2016-01-27,2016-01-27,44
98,30,0999,41,2016-01-26,1,210,6296850,98,2016-01-27,2016-01-27,46
98,30,0999,41,2016-01-27,4,485,19860750,98,2016-01-27,2016-01-27,46
98,30,A999,40,2016-01-27,7,700,31850000,98,2016-01-28,2016-01-28,44
98,30,0999,41,2016-01-28,2,256,10483200,98,2016-01-29,2016-01-29,46
98,30,A999,40,2016-01-30,8,811,36428498,98,2016-02-01,2016-02-01,44
98,30,A999,40,2016-02-01,6,599,26955000,98,2016-02-02,2016-02-02,44
98,30,0999,41,2016-02-02,2,378,11204298,98,2016-02-02,2016-02-02,46
98,30,A999,40,2016-02-02,7,712,31684000,98,2016-02-03,2016-02-03,44
98,30,0999,41,2016-02-03,4,530,21226500,98,2016-02-03,2016-02-03,46
98,30,A999,40,2016-02-03,8,821,36434338,98,2016-02-04,2016-02-04,44
98,30,A999,41,2016-02-03,1,39,1318980,98,2016-02-04,2016-02-04,44
98,30,A999,40,2016-02-04,16,1667,75268384,98,2016-02-05,2016-02-05,44
98,30,A096,40,2016-02-04,3,313,14132576,98,2016-02-05,2016-02-05,44
98,30,A999,40,2016-02-05,23,2229,97607910,98,2016-02-06,2016-02-06,44
98,30,0999,41,2016-02-05,1,200,6713400,98,2016-02-06,2016-02-06,45
98,30,A999,40,2016-02-06,22,2148,95547336,98,2016-02-06,2016-02-06,44
98,30,A999,40,2016-02-13,6,607,27011500,98,2016-02-16,2016-02-16,44
98,30,A999,40,2016-02-15,7,701,31194500,98,2016-02-16,2016-02-16,44
98,30,0999,41,2016-02-15,6,1250,36365000,98,2016-02-16,2016-02-16,46
98,30,A999,40,2016-02-16,6,617,26930199,98,2016-02-18,2016-02-18,44
98,30,0999,41,2016-02-16,4,704,19415616,98,2016-02-18,2016-02-18,45
98,30,A999,40,2016-02-17,8,832,37024000,98,2016-02-18,2016-02-18,44
98,30,A999,40,2016-02-18,6,574,25505116,98,2016-02-19,2016-02-19,44
98,30,0999,41,2016-02-18,2,261,10453050,98,2016-02-19,2016-02-19,46
98,30,A999,40,2016-02-19,8,791,35199500,98,2016-02-20,2016-02-20,44
98,30,A999,40,2016-02-20,7,712,31684000,98,2016-02-22,2016-02-22,44
98,30,A999,40,2016-02-22,5,509,22650500,98,2016-02-23,2016-02-23,44
98,30,0999,41,2016-02-23,9,1482,43265508,98,2016-02-24,2016-02-24,46
98,30,A999,40,2016-02-23,6,610,26946750,98,2016-02-24,2016-02-24,44
98,30,0999,41,2016-02-24,4,489,19584450,98,2016-02-24,2016-02-24,46
98,30,A999,40,2016-02-24,6,583,25943500,98,2016-02-25,2016-02-25,44
98,30,0999,41,2016-02-25,1,91,3602599,98,2016-02-25,2016-02-25,46
98,30,A999,40,2016-02-25,5,495,22027500,98,2016-02-26,2016-02-26,44
98,30,0999,41,2016-02-26,1,168,6520080,98,2016-02-26,2016-02-26,46
98,30,A999,40,2016-02-26,5,505,22472500,98,2016-02-27,2016-02-27,44
98,30,A999,40,2016-02-27,8,805,35822500,98,2016-02-27,2016-02-27,44
98,30,A001,40,2016-02-29,3,271,12059500,98,2016-03-01,2016-03-01,44
98,30,A007,40,2016-02-29,1,104,4628000,98,2016-03-01,2016-03-01,44
98,30,A009,40,2016-02-29,4,400,17800000,98,2016-03-01,2016-03-01,44
98,30,0999,41,2016-03-01,3,622,17416000,98,2016-03-02,2016-03-02,46
98,30,0999,41,2016-03-02,3,403,16140150,98,2016-03-03,2016-03-03,46
98,30,A005,40,2016-03-02,2,194,8633000,98,2016-03-03,2016-03-03,44
98,30,A008,40,2016-03-02,3,332,14774000,98,2016-03-03,2016-03-03,44
98,30,0999,41,2016-03-03,3,398,15939900,98,2016-03-04,2016-03-04,46
98,30,A007,40,2016-03-03,1,92,4094000,98,2016-03-04,2016-03-04,44
98,30,A001,40,2016-03-03,4,368,16376000,98,2016-03-04,2016-03-04,44
98,30,A009,40,2016-03-03,1,102,4539000,98,2016-03-04,2016-03-04,44
98,30,A001,40,2016-03-04,2,200,8900000,98,2016-03-05,2016-03-05,44
98,30,A009,40,2016-03-04,4,412,18334000,98,2016-03-05,2016-03-05,44
98,30,0999,41,2016-03-05,2,334,12633550,98,2016-03-07,2016-03-07,46
98,30,A001,40,2016-03-05,8,800,35600000,98,2016-03-07,2016-03-07,44
98,30,A007,40,2016-03-07,1,103,4583500,98,2016-03-07,2016-03-07,44
98,30,A009,40,2016-03-07,4,412,18334000,98,2016-03-07,2016-03-07,44
98,30,0999,41,2016-03-08,8,1667,46676000,98,2016-03-08,2016-03-08,46
98,30,0999,41,2016-03-08,3,378,15309000,98,2016-03-08,2016-03-08,46
98,30,A009,40,2016-03-08,4,408,18360000,98,2016-03-09,2016-03-09,44
98,30,A009,40,2016-03-09,4,416,18512000,98,2016-03-09,2016-03-09,44
98,30,A001,40,2016-03-09,2,207,9211500,98,2016-03-09,2016-03-09,44
98,30,A007,40,2016-03-09,1,106,4717000,98,2016-03-09,2016-03-09,44
98,30,A001,40,2016-03-10,2,206,9167000,98,2016-03-10,2016-03-10,44
98,30,A009,40,2016-03-10,4,400,17800000,98,2016-03-10,2016-03-10,44
98,30,A007,40,2016-03-10,1,96,4272000,98,2016-03-10,2016-03-10,44
98,30,0999,41,2016-03-11,2,259,10372950,98,2016-03-11,2016-03-11,46
98,30,A009,40,2016-03-11,4,400,17800000,98,2016-03-11,2016-03-11,44
98,30,A007,40,2016-03-11,1,101,4494500,98,2016-03-11,2016-03-11,44
98,30,A001,40,2016-03-12,10,1030,45835000,98,2016-03-14,2016-03-14,44
98,30,0999,41,2016-03-12,5,1162,25854500,98,2016-03-14,2016-03-14,45
98,30,A001,40,2016-03-14,6,594,26433000,98,2016-03-14,2016-03-14,44
98,30,A007,40,2016-03-14,1,100,4450000,98,2016-03-14,2016-03-14,44
98,30,A031,40,2016-03-14,1,103,4583500,98,2016-03-14,2016-03-14,44
98,30,0999,41,2016-03-15,4,488,19544400,98,2016-03-15,2016-03-15,46
98,30,0999,41,2016-03-15,2,430,12040000,98,2016-03-15,2016-03-15,46
98,30,A001,40,2016-03-15,6,600,26700000,98,2016-03-16,2016-03-16,44
98,30,0999,41,2016-03-16,3,389,15929550,98,2016-03-17,2016-03-17,46
98,30,A001,40,2016-03-16,4,381,17335500,98,2016-03-17,2016-03-17,44
98,30,A007,40,2016-03-16,1,108,4914000,98,2016-03-17,2016-03-17,44
98,30,A007,40,2016-03-17,1,102,4692000,98,2016-03-17,2016-03-17,44
98,30,A001,40,2016-03-17,5,493,22678000,98,2016-03-17,2016-03-17,44
98,30,A056,40,2016-03-18,1,102,4743000,98,2016-03-18,2016-03-18,44
98,30,A028,40,2016-03-18,5,501,23296500,98,2016-03-18,2016-03-18,44
98,30,A001,40,2016-03-19,7,665,31255000,98,2016-03-21,2016-03-21,44
98,30,A006,40,2016-03-19,3,312,14664000,98,2016-03-21,2016-03-21,44
98,30,A001,40,2016-03-21,7,700,32900000,98,2016-03-22,2016-03-22,44
98,30,0999,41,2016-03-22,4,714,21420000,98,2016-03-23,2016-03-23,46
98,30,A001,40,2016-03-22,1,84,3948000,98,2016-03-23,2016-03-23,44
98,30,A007,40,2016-03-22,1,100,4700000,98,2016-03-23,2016-03-23,44
98,30,A009,40,2016-03-22,4,404,18988000,98,2016-03-23,2016-03-23,44
98,30,A900,41,2016-03-22,1,52,2199600,98,2016-03-23,2016-03-23,44
98,30,0999,41,2016-03-24,5,1176,27930000,98,2016-03-25,2016-03-25,45
98,30,A001,40,2016-03-24,6,597,28357500,98,2016-03-25,2016-03-25,44
98,30,A009,40,2016-03-25,4,380,19000000,98,2016-03-26,2016-03-26,44
98,30,A001,40,2016-03-25,1,90,4500000,98,2016-03-26,2016-03-26,44
98,30,A007,40,2016-03-25,1,95,4750000,98,2016-03-26,2016-03-26,44
98,30,0999,41,2016-03-26,1,138,4554000,98,2016-03-28,2016-03-28,46
98,30,A001,40,2016-03-26,1,96,4800000,98,2016-03-28,2016-03-28,44
98,30,A006,40,2016-03-26,6,587,29350000,98,2016-03-28,2016-03-28,44
98,30,0999,41,2016-03-28,1,178,7565000,98,2016-03-29,2016-03-29,46
98,30,A009,40,2016-03-29,4,392,19600000,98,2016-03-29,2016-03-29,44
98,30,A007,40,2016-03-29,1,102,5100000,98,2016-03-29,2016-03-29,44
98,30,A009,40,2016-03-30,4,394,19700000,98,2016-04-01,2016-04-01,44
98,30,A001,40,2016-03-30,1,99,4950000,98,2016-04-01,2016-04-01,44
98,30,A009,40,2016-03-31,4,396,19800000,98,2016-04-01,2016-04-01,44
98,30,A001,40,2016-03-31,1,99,4950000,98,2016-04-01,2016-04-01,44
98,30,A900,41,2016-03-31,1,148,6660000,98,2016-04-01,2016-04-01,44
98,30,A001,40,2016-04-01,3,293,14650000,98,2016-04-02,2016-04-02,44
98,30,A009,40,2016-04-01,4,396,19800000,98,2016-04-02,2016-04-02,44
98,30,A002,40,2016-04-01,3,290,14500000,98,2016-04-02,2016-04-02,44
98,30,A012,40,2016-04-02,7,687,34350000,98,2016-04-02,2016-04-02,44
98,30,A001,40,2016-04-02,1,100,5000000,98,2016-04-02,2016-04-02,44
98,30,A902,41,2016-04-04,1,123,4182000,98,2016-04-05,2016-04-05,46
98,30,A902,41,2016-04-05,2,390,12675000,98,2016-04-06,2016-04-06,46
98,30,A001,40,2016-04-05,4,379,19329000,98,2016-04-06,2016-04-06,44
98,30,A900,41,2016-04-05,2,279,12806100,98,2016-04-06,2016-04-06,44
98,30,A902,41,2016-04-06,1,150,5100000,98,2016-04-06,2016-04-06,46
98,30,A001,40,2016-04-06,6,590,30090000,98,2016-04-06,2016-04-06,44
98,30,A001,40,2016-04-07,5,446,22746000,98,2016-04-07,2016-04-07,44
98,30,A040,40,2016-04-07,1,101,5151000,98,2016-04-07,2016-04-07,44
98,30,A001,40,2016-04-08,5,497,25347000,98,2016-04-08,2016-04-08,44
98,30,A902,41,2016-04-09,2,305,10370000,98,2016-04-09,2016-04-09,46
98,30,A001,40,2016-04-09,8,790,40290000,98,2016-04-09,2016-04-09,44
98,30,A010,40,2016-04-11,7,700,35700000,98,2016-04-11,2016-04-11,44
98,30,A099,40,2016-04-11,2,206,10506000,98,2016-04-11,2016-04-11,44
98,30,A902,41,2016-04-12,2,439,14487000,98,2016-04-13,2016-04-13,46
98,30,A902,41,2016-04-12,1,140,6552000,98,2016-04-13,2016-04-13,46
98,30,A902,41,2016-04-13,1,139,4726000,98,2016-04-13,2016-04-13,46
98,30,A900,41,2016-04-13,2,280,13104000,98,2016-04-13,2016-04-13,44
98,30,A901,41,2016-04-14,5,1173,30498000,98,2016-04-14,2016-04-14,45
98,30,A003,40,2016-04-14,1,100,5200000,98,2016-04-14,2016-04-14,44
98,30,A005,40,2016-04-14,3,304,15808000,98,2016-04-14,2016-04-14,44
98,30,A900,41,2016-04-14,2,248,11606400,98,2016-04-14,2016-04-14,44
98,30,A001,40,2016-04-15,6,597,31044000,98,2016-04-15,2016-04-15,44
98,30,A053,40,2016-04-15,2,198,10296000,98,2016-04-15,2016-04-15,44
98,30,A900,41,2016-04-15,2,252,11793600,98,2016-04-15,2016-04-15,44
98,30,A902,41,2016-04-18,1,100,3400000,98,2016-04-19,2016-04-19,46
98,30,A001,40,2016-04-18,4,398,20696000,98,2016-04-19,2016-04-19,44
98,30,A053,40,2016-04-18,3,312,16224000,98,2016-04-19,2016-04-19,44
98,30,A900,41,2016-04-18,1,126,5896800,98,2016-04-19,2016-04-19,44
98,30,A902,41,2016-04-19,10,2195,72435000,98,2016-04-20,2016-04-20,46
98,30,A001,40,2016-04-19,6,599,31148000,98,2016-04-20,2016-04-20,44
98,30,A900,41,2016-04-19,1,139,6505200,98,2016-04-20,2016-04-20,44
98,30,A009,40,2016-04-21,4,380,19950000,98,2016-04-21,2016-04-21,44
98,30,A001,40,2016-04-21,3,310,16275000,98,2016-04-21,2016-04-21,44
98,30,A001,40,2016-04-22,1,97,5092500,98,2016-04-22,2016-04-22,44
98,30,A009,40,2016-04-22,4,380,19950000,98,2016-04-22,2016-04-22,44
98,30,A012,40,2016-04-22,2,200,10500000,98,2016-04-22,2016-04-22,44
98,30,A900,41,2016-04-22,3,396,18711000,98,2016-04-22,2016-04-22,44
98,30,A008,40,2016-04-25,2,193,10325500,98,2016-04-26,2016-04-26,44
98,30,A003,40,2016-04-25,3,298,15943000,98,2016-04-26,2016-04-26,44
98,30,A005,40,2016-04-25,2,198,10593000,98,2016-04-26,2016-04-26,44
98,30,A902,41,2016-04-26,3,692,23528000,98,2016-04-26,2016-04-26,46
98,30,A001,40,2016-04-26,5,495,26482500,98,2016-04-26,2016-04-26,44
98,30,A005,40,2016-04-26,1,101,5403500,98,2016-04-26,2016-04-26,44
98,30,A902,41,2016-04-27,2,218,7630000,98,2016-04-27,2016-04-27,46
98,30,A001,40,2016-04-27,5,477,25519500,98,2016-04-28,2016-04-28,44
98,30,A048,40,2016-04-27,2,198,10593000,98,2016-04-28,2016-04-28,44
98,30,A001,40,2016-04-28,8,819,44635500,98,2016-04-28,2016-04-28,44
98,30,A900,41,2016-04-28,1,114,3106500,98,2016-04-28,2016-04-28,44
98,30,A901,41,2016-04-28,4,1196,32591000,98,2016-04-28,2016-04-28,45
98,30,A001,40,2016-04-29,9,908,49486000,98,2016-05-02,2016-05-02,44
98,30,A001,40,2016-05-03,7,717,38718000,98,2016-05-04,2016-05-04,44
98,30,A902,41,2016-05-04,1,214,7276000,98,2016-05-04,2016-05-04,46
98,30,A001,40,2016-05-04,6,615,33210000,98,2016-05-05,2016-05-05,44
98,30,A900,41,2016-05-04,1,137,6658200,98,2016-05-05,2016-05-05,44
98,30,A001,40,2016-05-05,6,591,31914000,98,2016-05-06,2016-05-06,44
98,30,A006,40,2016-05-05,2,198,10692000,98,2016-05-06,2016-05-06,44
98,30,A900,41,2016-05-05,1,144,6998400,98,2016-05-06,2016-05-06,44
98,30,A001,40,2016-05-06,7,725,39150000,98,2016-05-06,2016-05-06,44
98,30,A005,40,2016-05-06,1,101,5454000,98,2016-05-06,2016-05-06,44
98,30,A900,41,2016-05-06,1,138,6706800,98,2016-05-07,2016-05-07,44
98,30,A001,40,2016-05-07,11,1106,59724000,98,2016-05-07,2016-05-07,44
98,30,A009,40,2016-05-09,4,368,19872000,98,2016-05-10,2016-05-10,44
98,30,A001,40,2016-05-09,4,421,22734000,98,2016-05-10,2016-05-10,44
98,30,A099,40,2016-05-09,3,300,16200000,98,2016-05-10,2016-05-10,44
98,30,A900,41,2016-05-09,1,71,3603960,98,2016-05-10,2016-05-10,44
98,30,A900,41,2016-05-09,2,269,13073400,98,2016-05-10,2016-05-10,44
98,30,A001,40,2016-05-10,3,317,17118000,98,2016-05-12,2016-05-12,44
98,30,A009,40,2016-05-10,4,368,19872000,98,2016-05-12,2016-05-12,44
98,30,A099,40,2016-05-10,1,99,5346000,98,2016-05-12,2016-05-12,44
98,30,A900,41,2016-05-10,2,279,13559400,98,2016-05-12,2016-05-12,44
98,30,A001,40,2016-05-11,4,422,22788000,98,2016-05-12,2016-05-12,44
98,30,A009,40,2016-05-11,4,368,19872000,98,2016-05-12,2016-05-12,44
98,30,A004,40,2016-05-11,3,295,15930000,98,2016-05-12,2016-05-12,44
98,30,A022,40,2016-05-11,3,292,15768000,98,2016-05-12,2016-05-12,44
98,30,A009,40,2016-05-12,5,469,25091500,98,2016-05-13,2016-05-13,44
98,30,A001,40,2016-05-12,4,442,23647000,98,2016-05-13,2016-05-13,44
98,30,A001,40,2016-05-13,2,226,12091000,98,2016-05-13,2016-05-13,44
98,30,A009,40,2016-05-13,4,368,19688000,98,2016-05-13,2016-05-13,44
98,30,A012,40,2016-05-13,7,706,37771000,98,2016-05-13,2016-05-13,44
98,30,A001,40,2016-05-14,10,978,51345000,98,2016-05-16,2016-05-16,44
98,30,A099,40,2016-05-14,6,588,30870000,98,2016-05-16,2016-05-16,44
98,30,A902,41,2016-05-16,1,111,3885000,98,2016-05-17,2016-05-17,46
98,30,A001,40,2016-05-16,7,674,34711000,98,2016-05-17,2016-05-17,44
98,30,A005,40,2016-05-16,1,96,4944000,98,2016-05-17,2016-05-17,44
98,30,A902,41,2016-05-17,6,1168,38881000,98,2016-05-18,2016-05-18,46
98,30,A001,40,2016-05-17,10,947,48770500,98,2016-05-18,2016-05-18,44
98,30,A056,40,2016-05-17,1,95,4892500,98,2016-05-18,2016-05-18,44
98,30,A902,41,2016-05-18,2,257,12027600,98,2016-05-18,2016-05-18,46
98,30,A009,40,2016-05-18,9,895,46540000,98,2016-05-18,2016-05-18,44
98,30,A056,40,2016-05-18,7,703,36556000,98,2016-05-18,2016-05-18,44
98,30,A901,41,2016-05-19,4,801,20826000,98,2016-05-19,2016-05-19,45
98,30,A009,40,2016-05-19,9,897,46644000,98,2016-05-19,2016-05-19,44
98,30,A900,41,2016-05-19,1,142,3692000,98,2016-05-19,2016-05-19,44
98,30,A902,41,2016-05-20,1,130,6084000,98,2016-05-20,2016-05-20,46
98,30,A009,40,2016-05-20,8,770,40040000,98,2016-05-20,2016-05-20,44
98,30,A902,41,2016-05-21,1,138,6334200,98,2016-05-21,2016-05-21,46
98,30,A001,40,2016-05-21,12,1154,58854000,98,2016-05-21,2016-05-21,44
98,30,A900,41,2016-05-21,1,71,3403740,98,2016-05-21,2016-05-21,44
98,30,A009,40,2016-05-23,8,778,39678000,98,2016-05-23,2016-05-23,44
98,30,A901,41,2016-05-24,5,1209,30829500,98,2016-05-25,2016-05-25,45
98,30,A902,41,2016-05-24,4,822,27948000,98,2016-05-25,2016-05-25,46
98,30,A902,41,2016-05-25,1,157,5495000,98,2016-05-25,2016-05-25,46
98,30,A001,40,2016-05-25,6,629,32079000,98,2016-05-25,2016-05-25,44
98,30,A001,40,2016-05-26,8,822,41922000,98,2016-05-26,2016-05-26,44
98,30,A001,40,2016-05-27,6,600,30600000,98,2016-05-27,2016-05-27,44
98,30,A056,40,2016-05-27,6,607,30957000,98,2016-05-27,2016-05-27,44
98,30,A902,41,2016-05-28,1,144,6609600,98,2016-05-28,2016-05-28,46
98,30,A001,40,2016-05-28,10,1013,51663000,98,2016-05-28,2016-05-28,44
98,30,A022,40,2016-05-28,5,520,26520000,98,2016-05-28,2016-05-28,44
98,30,A902,41,2016-05-30,1,160,7344000,98,2016-05-31,2016-05-31,46
98,30,A001,40,2016-05-30,6,610,31110000,98,2016-05-31,2016-05-31,44
98,30,A902,41,2016-05-31,7,1398,51203000,98,2016-06-01,2016-06-01,46
98,30,A001,40,2016-05-31,8,811,41361000,98,2016-06-01,2016-06-01,44
98,30,A022,40,2016-05-31,4,396,20196000,98,2016-06-01,2016-06-01,44
98,30,A001,40,2016-06-01,11,1079,55029000,98,2016-06-01,2016-06-01,44
98,30,A001,40,2016-06-02,2,210,10710000,98,2016-06-02,2016-06-02,44
98,30,A004,40,2016-06-02,3,309,15759000,98,2016-06-02,2016-06-02,44
98,30,A001,40,2016-06-03,4,406,20706000,98,2016-06-03,2016-06-03,44
98,30,A004,40,2016-06-06,2,198,9900000,98,2016-06-07,2016-06-07,44
98,30,A012,40,2016-06-06,4,414,20700000,98,2016-06-07,2016-06-07,44
98,30,A902,41,2016-06-07,8,1855,61215000,98,2016-06-07,2016-06-07,46
98,30,A099,40,2016-06-07,4,423,21150000,98,2016-06-07,2016-06-07,44
98,30,A004,40,2016-06-07,1,101,5050000,98,2016-06-07,2016-06-07,44
98,30,A001,40,2016-06-08,5,524,26200000,98,2016-06-09,2016-06-09,44
98,30,A001,40,2016-06-09,5,499,24950000,98,2016-06-09,2016-06-09,44
98,30,A009,40,2016-06-09,1,113,5650000,98,2016-06-09,2016-06-09,44
98,30,A001,40,2016-06-10,7,739,36950000,98,2016-06-10,2016-06-10,44
98,30,A009,40,2016-06-10,2,221,11050000,98,2016-06-10,2016-06-10,44
98,30,A902,41,2016-06-11,1,172,5848000,98,2016-06-13,2016-06-13,46
98,30,A001,40,2016-06-11,7,732,36600000,98,2016-06-13,2016-06-13,44
98,30,A902,41,2016-06-14,4,945,30712500,98,2016-06-15,2016-06-15,46
98,30,A001,40,2016-06-15,6,571,28550000,98,2016-06-16,2016-06-16,44
98,30,A003,40,2016-06-15,2,205,10250000,98,2016-06-16,2016-06-16,44
98,30,A005,40,2016-06-15,2,202,10100000,98,2016-06-16,2016-06-16,44
98,30,A901,41,2016-06-16,4,890,22250000,98,2016-06-16,2016-06-16,45
98,30,A902,41,2016-06-17,1,136,5997600,98,2016-06-17,2016-06-17,46
98,30,A001,40,2016-06-17,9,904,44296000,98,2016-06-17,2016-06-17,44
98,30,A012,40,2016-06-18,7,729,34992000,98,2016-06-18,2016-06-18,44
98,30,A001,40,2016-06-21,5,536,24656000,98,2016-06-21,2016-06-21,44
98,30,A041,40,2016-06-21,3,324,14904000,98,2016-06-21,2016-06-21,44
98,30,A001,40,2016-06-22,5,513,23598000,98,2016-06-22,2016-06-22,44
98,30,A009,40,2016-06-22,4,424,19504000,98,2016-06-22,2016-06-22,44
98,30,A900,41,2016-06-22,1,39,1363440,98,2016-06-22,2016-06-22,44
98,30,A902,41,2016-06-23,2,280,11592000,98,2016-06-23,2016-06-23,46
98,30,A902,41,2016-06-24,2,295,12213000,98,2016-06-24,2016-06-24,46
98,30,A009,40,2016-06-24,4,428,19688000,98,2016-06-24,2016-06-24,44
98,30,A001,40,2016-06-24,5,574,26404000,98,2016-06-24,2016-06-24,44
98,30,A051,40,2016-06-24,9,987,45402000,98,2016-06-24,2016-06-24,44
98,30,A901,41,2016-06-25,5,1026,23598000,98,2016-06-25,2016-06-25,45
98,30,A902,41,2016-06-28,6,1240,38440000,98,2016-06-28,2016-06-28,46
98,30,A001,40,2016-06-28,5,522,23490000,98,2016-06-28,2016-06-28,44
98,30,A001,40,2016-06-29,10,1085,47740000,98,2016-06-29,2016-06-29,44
98,30,A022,40,2016-06-29,5,532,23408000,98,2016-06-29,2016-06-29,44
98,30,A008,40,2016-06-29,2,193,8492000,98,2016-06-29,2016-06-29,44
98,30,A001,40,2016-06-30,9,956,42064000,98,2016-06-30,2016-06-30,44
98,30,A900,41,2016-06-30,1,77,3320240,98,2016-06-30,2016-06-30,44
98,30,A099,40,2016-06-30,5,537,23628000,98,2016-06-30,2016-06-30,44
98,30,A902,41,2016-07-01,2,268,8308000,98,2016-07-02,2016-07-02,46
98,30,A001,40,2016-07-01,10,1069,47036000,98,2016-07-02,2016-07-02,44
98,30,A056,40,2016-07-01,10,1066,46904000,98,2016-07-02,2016-07-02,44
98,30,A001,40,2016-07-02,8,891,39204000,98,2016-07-02,2016-07-02,44
98,30,A099,40,2016-07-02,14,1507,66308000,98,2016-07-02,2016-07-02,44
98,30,A022,40,2016-07-04,9,908,39952000,98,2016-07-04,2016-07-04,44
98,30,A001,40,2016-07-04,4,433,19052000,98,2016-07-04,2016-07-04,44
98,30,A009,40,2016-07-04,4,428,18832000,98,2016-07-04,2016-07-04,44
98,30,A902,41,2016-07-05,1,210,6510000,98,2016-07-05,2016-07-05,46
98,30,A009,40,2016-07-06,4,412,18128000,98,2016-07-07,2016-07-07,44
98,30,A001,40,2016-07-06,3,309,13596000,98,2016-07-07,2016-07-07,44
98,30,A901,41,2016-07-06,5,1033,22726000,98,2016-07-07,2016-07-07,45
98,30,A099,40,2016-07-07,10,1041,45804000,98,2016-07-07,2016-07-07,44
98,30,A001,40,2016-07-07,1,103,4532000,98,2016-07-07,2016-07-07,44
98,30,A902,41,2016-07-07,1,128,5068800,98,2016-07-07,2016-07-07,46
98,30,A001,40,2016-07-08,9,921,40524000,98,2016-07-08,2016-07-08,44
98,30,A009,40,2016-07-08,4,404,17776000,98,2016-07-08,2016-07-08,44
98,30,A902,41,2016-07-08,1,134,5306400,98,2016-07-08,2016-07-08,46
98,30,A902,41,2016-07-09,3,425,16830000,98,2016-07-09,2016-07-09,46
98,30,A010,40,2016-07-09,10,1046,46024000,98,2016-07-09,2016-07-09,44
98,30,A001,40,2016-07-09,7,718,31592000,98,2016-07-09,2016-07-09,44
98,30,A900,41,2016-07-09,1,104,2288000,98,2016-07-09,2016-07-09,44
98,30,A902,41,2016-07-11,1,131,4192000,98,2016-07-11,2016-07-11,46
98,30,A001,40,2016-07-11,10,1049,46156000,98,2016-07-12,2016-07-12,44
98,30,A006,40,2016-07-11,6,614,27016000,98,2016-07-12,2016-07-12,44
98,30,A902,41,2016-07-12,2,321,10272000,98,2016-07-12,2016-07-12,46
98,30,A001,40,2016-07-12,10,1001,44044000,98,2016-07-12,2016-07-12,44
98,30,A022,40,2016-07-12,2,206,9064000,98,2016-07-12,2016-07-12,44
98,30,A902,41,2016-07-12,1,191,5921000,98,2016-07-12,2016-07-12,46
98,30,A902,41,2016-07-13,1,137,5425200,98,2016-07-13,2016-07-13,46
98,30,A010,40,2016-07-13,4,408,17952000,98,2016-07-13,2016-07-13,44
98,30,A001,40,2016-07-13,1,102,4488000,98,2016-07-13,2016-07-13,44
98,30,A009,40,2016-07-13,4,400,17600000,98,2016-07-13,2016-07-13,44
98,30,A010,40,2016-07-13,6,600,26400000,98,2016-07-14,2016-07-14,44
98,30,A902,41,2016-07-14,1,135,5346000,98,2016-07-14,2016-07-14,46
98,30,A001,40,2016-07-14,6,615,27060000,98,2016-07-14,2016-07-14,44
98,30,A009,40,2016-07-14,4,412,18128000,98,2016-07-14,2016-07-14,44
98,30,A022,40,2016-07-14,4,408,17952000,98,2016-07-14,2016-07-14,44
